Data;Tipo;Cliente;Produto;Código;Núm. Fato;Núm. NF;Categoria;Grupo;Vendedor;Usuário;Qtd.;Custo Un.;Margem;Preço Un.;Tot. Custo (R$);Sub-Total (R$);Desconto (R$);Tot. Venda (R$);Lucro Tot. (R$);NCM
30/07/2025;s;;SEDA ZOMO SLIM ALFAFA;405;FG111345;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;2,00;150,00;5,00;4,00;10,00;0,00;10,00;6,00;48131000
30/07/2025;s;;ANTARCTICA PILSEN LT 473ML;24;FG111344;1253;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;2,56;75,78;4,50;7,68;13,50;0,00;13,50;5,82;22030000
30/07/2025;s;;CIGARRO SANMARINO AZUL;142;FG111343;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,00;37,50;5,50;4,00;5,50;0,00;5,50;1,50;
30/07/2025;s;;ISQUEIRO BIC MAX;79;FG111343;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,00;50,00;6,00;4,00;6,00;0,00;6,00;2,00;
30/07/2025;s;;TRIDENT MELANCIA;54;FG111342;1252;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,00;50,00;3,00;2,00;3,00;0,00;3,00;1,00;21069050
30/07/2025;s;;TRIDENT CANELA;357;FG111342;1252;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,74;72,41;3,00;1,74;3,00;0,00;3,00;1,26;21069050
30/07/2025;s;;HEINEKEN ZERO LN 330ML;145;FG111341;1251;Receitas financeiras: Venda;CERVEJA S/ ALCOOL (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,91;26,90;7,50;5,91;7,50;0,00;7,50;1,59;22029100
30/07/2025;s;;ORIGINAL LT 473ML;330;FG111340;1250;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;4,72;20,55;5,69;9,44;11,38;0,00;11,38;1,94;22030000
30/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG111339;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,38;47,63;4,99;3,38;4,99;0,00;4,99;1,61;22030000
30/07/2025;s;;DOCE BEIJINHO COM COCO;227;FG111339;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,40;78,57;2,50;1,40;2,50;0,00;2,50;1,10;
30/07/2025;s;;CIGARRO SANMARINO AZUL;142;FG111338;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;4,00;37,50;5,50;8,00;11,00;0,00;11,00;3,00;
30/07/2025;s;;FANTA LARANJA LT 350ML;728;FG111338;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,68;49,25;4,00;2,68;4,00;0,00;4,00;1,32;22021000
30/07/2025;s;;AGUA PUREZA VITAL MINERAL S GAS PET 1,5L;341;FG111337;1249;Receitas financeiras: Venda;ÁGUA (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,24;123,21;5,00;2,24;5,00;0,00;5,00;2,76;22011000
30/07/2025;s;;TRIDENT CEREJA FRESH ICE;430;FG111337;1249;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,74;72,41;3,00;1,74;3,00;0,00;3,00;1,26;21069050
30/07/2025;s;;AGUA MINERAL DAFLORA S GAS 510ML;348;FG111336;;Receitas financeiras: Venda;ÁGUA (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,00;150,00;2,50;1,00;2,50;0,00;2,50;1,50;22011000
30/07/2025;s;;HEINEKEN LN 330ML;83;FG111335;1248;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;5,76;21,53;7,00;17,28;21,00;0,00;21,00;3,72;22030000
30/07/2025;s;;CIGARRO KENT ACCESS AZUL;140;FG111334;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;10,75;4,65;11,25;21,50;22,50;0,00;22,50;1,00;
30/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG111334;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
30/07/2025;s;;MORANGO DO AMOR;906;FG111333;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,00;33,33;12,00;9,00;12,00;0,00;12,00;3,00;
30/07/2025;s;;SEDA SMOKING BROWN KING SIZE;365;FG111332;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,20;44,04;7,49;5,20;7,49;0,00;7,49;2,29;
30/07/2025;s;;MORANGO DO AMOR;906;FG111331;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;9,00;33,33;12,00;18,00;24,00;0,00;24,00;6,00;
30/07/2025;s;;MORANGO DO AMOR;906;FG111329;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;9,00;33,33;12,00;18,00;24,00;0,00;24,00;6,00;
30/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG111328;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
30/07/2025;s;;QUEBRA QUEIXO KADOCES 7G;881;FG111328;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;4,00;0,25;100,00;0,50;1,00;2,00;0,00;2,00;1,00;
30/07/2025;s;;CIGARRO PALHEIRO CRISTAL;112;FG111327;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;13,50;25,93;17,00;13,50;17,00;0,00;17,00;3,50;
29/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG111798;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);;Hayslla Moreira Braga;4,00;3,38;47,63;4,99;13,52;19,96;0,00;19,96;6,44;22030000
29/07/2025;s;;ANTARCTICA PILSEN LT 473ML;24;FG111798;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);;Hayslla Moreira Braga;1,00;2,56;75,78;4,50;2,56;4,50;0,00;4,50;1,94;22030000
29/07/2025;s;;SYN MAÇA VERDE ICE 300ML;203;FG111326;;Receitas financeiras: Venda;DRINK PRONTO (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,29;74,24;3,99;2,29;3,99;0,00;3,99;1,70;
29/07/2025;s;;SPATEN LN 330ML;151;FG111324;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;4,64;35,56;6,29;13,92;18,87;0,00;18,87;4,95;22030000
29/07/2025;s;;BATATA CHIPS SOBERANA;111;FG111324;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,50;33,33;6,00;4,50;6,00;0,00;6,00;1,50;
29/07/2025;s;;MORANGO DO AMOR;906;FG111323;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,00;33,33;12,00;9,00;12,00;0,00;12,00;3,00;
29/07/2025;s;;GUARAPAN 2L;397;FG111322;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,37;41,29;9,00;6,37;9,00;0,00;9,00;2,63;22021000
29/07/2025;s;;BATATA CHIPS SOBERANA;111;FG111322;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,50;33,33;6,00;4,50;6,00;0,00;6,00;1,50;
29/07/2025;s;;MORANGO DO AMOR;906;FG111322;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,00;33,33;12,00;9,00;12,00;0,00;12,00;3,00;
29/07/2025;s;;GUARANA ANTARCTICA PET 2L;26;FG111321;1247;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;7,85;27,39;10,00;7,85;10,00;0,00;10,00;2,15;22021000
29/07/2025;s;;FANDANGOS PRESUNTO 190G;767;FG111320;1246;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,31;61,01;14,99;9,31;14,99;0,00;14,99;5,68;19041000
29/07/2025;s;;COCA COLA PET 1L;845;FG111320;1246;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,65;41,59;8,00;5,65;8,00;0,00;8,00;2,35;22021000
29/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG111319;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
29/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG111318;1245;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;4,00;3,38;47,63;4,99;13,52;19,96;0,00;19,96;6,44;22030000
29/07/2025;s;;ORIGINAL LT 473ML;330;FG111317;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;4,00;4,72;20,55;5,69;18,88;22,76;0,00;22,76;3,88;22030000
29/07/2025;s;;RUFFLES CHURRASCO 68G;890;FG111317;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;7,35;42,72;10,49;7,35;10,49;0,00;10,49;3,14;20052000
29/07/2025;s;;HEINEKEN PILSEN LT 473ML;117;FG111316;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;5,54;26,17;6,99;11,08;13,98;0,00;13,98;2,90;22030000
29/07/2025;s;;SALGADINHO ARITANA TRIO MAX 135G;382;FG111316;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,20;56,25;5,00;3,20;5,00;0,00;5,00;1,80;
29/07/2025;s;;MORANGO DO AMOR;906;FG111316;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,00;33,33;12,00;9,00;12,00;0,00;12,00;3,00;
29/07/2025;s;;BRAHMA CHOPP 300ML;27;FG111316;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;8,00;2,15;39,07;2,99;17,20;23,92;0,00;23,92;6,72;22030000
29/07/2025;s;;CORONA EXTRA LONG NECK 330ML;11;FG111315;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,33;25,59;7,95;6,33;7,95;0,00;7,95;1,62;22030000
29/07/2025;s;;MORANGO DO AMOR;906;FG111315;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;9,00;33,33;12,00;18,00;24,00;0,00;24,00;6,00;
29/07/2025;s;;CIGARRO PALHEIRO CRISTAL;112;FG111315;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;13,50;25,93;17,00;13,50;17,00;0,00;17,00;3,50;
29/07/2025;s;;SUCO DELL VALE UVA 1L;122;FG111314;1244;Receitas financeiras: Venda;SUCOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;7,63;17,82;8,99;7,63;8,99;0,00;8,99;1,36;22029900
29/07/2025;s;;MONSTER ULTRA FIESTA MANGO LT 473ML;865;FG111313;1243;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,86;45,63;9,99;6,86;9,99;0,00;9,99;3,13;22029900
29/07/2025;s;;H2OH LIMONETO PET 500ML;232;FG111313;1243;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;3,82;17,80;4,50;7,64;9,00;0,00;9,00;1,36;22021000
29/07/2025;s;;FUSION PET 1L;215;FG111312;1242;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,17;45,71;8,99;6,17;8,99;0,00;8,99;2,82;22029900
29/07/2025;s;;DORITOS NACHO 210G;769;FG111311;1241;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;13,88;29,61;17,99;13,88;17,99;0,00;17,99;4,11;19041000
29/07/2025;s;;SEDA ZOMO CLASSIC PERFECT BLACK ULTRA THIN;395;FG111310;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,00;150,00;5,00;2,00;5,00;0,00;5,00;3,00;48131000
29/07/2025;s;;HEINEKEN PILSEN LT 473ML;117;FG111309;1240;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,54;26,17;6,99;5,54;6,99;0,00;6,99;1,45;22030000
29/07/2025;s;;MORANGO DO AMOR;906;FG111308;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,00;33,33;12,00;9,00;12,00;0,00;12,00;3,00;
29/07/2025;s;;CIGARRO GOLD HORSE SLIM PREMIUM;836;FG111307;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,00;25,00;10,00;8,00;10,00;0,00;10,00;2,00;
29/07/2025;s;;SEDA ZOMO NATURAL PERFECT BLACK KING SLIM;93;FG111306;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,00;150,00;5,00;2,00;5,00;0,00;5,00;3,00;
29/07/2025;s;;CIGARRO SANMARINO AZUL;142;FG111305;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;10,00;4,00;37,50;5,50;40,00;55,00;7,00;48,00;8,00;
29/07/2025;s;;CIGARRO GOLD HORSE SLIM PREMIUM;836;FG111304;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,00;25,00;10,00;8,00;10,00;0,00;10,00;2,00;
29/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG111303;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,38;47,63;4,99;3,38;4,99;0,00;4,99;1,61;22030000
29/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG111303;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
29/07/2025;s;;PETRA PURO MALTE LT 473ML;301;FG111302;1239;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;6,00;3,27;22,02;3,99;19,62;23,94;0,00;23,94;4,32;22030000
29/07/2025;s;;ORIGINAL LT 473ML;330;FG111301;1238;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;4,72;20,55;5,69;14,16;17,07;0,00;17,07;2,91;22030000
29/07/2025;s;;CELULOSE ALEDA VERDE;194;FG111300;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,25;52,94;6,50;4,25;6,50;0,00;6,50;2,25;
29/07/2025;s;;HEINEKEN ZERO LN 330ML;145;FG111299;1237;Receitas financeiras: Venda;CERVEJA S/ ALCOOL (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,91;26,90;7,50;5,91;7,50;0,00;7,50;1,59;22029100
29/07/2025;s;;SEDA ZOMO SLIM ALFAFA;405;FG111298;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,00;150,00;5,00;2,00;5,00;0,00;5,00;3,00;48131000
29/07/2025;s;;CELULOSE ALEDA VERDE;194;FG111298;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,25;52,94;6,50;4,25;6,50;0,00;6,50;2,25;
29/07/2025;s;;SKOL LT 473ML;3;FG111297;1236;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;12,00;4,12;18,69;4,89;49,44;58,68;0,00;58,68;9,24;22030000
29/07/2025;s;;CIGARRO PALHEIRO CRISTAL;112;FG111296;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;13,50;25,93;17,00;13,50;17,00;0,00;17,00;3,50;
29/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG111295;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
29/07/2025;s;;ANTARCTICA PILSEN LT 473ML;24;FG111293;1235;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,56;75,78;4,50;2,56;4,50;0,00;4,50;1,94;22030000
29/07/2025;s;;SEDA ZOMO NATURAL PERFECT BLACK KING SLIM;93;FG111292;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,00;150,00;5,00;2,00;5,00;0,00;5,00;3,00;
29/07/2025;s;;MORANGO DO AMOR;906;FG111291;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;9,00;33,33;12,00;27,00;36,00;0,00;36,00;9,00;
29/07/2025;s;;MORANGO DO AMOR;906;FG111290;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;9,00;33,33;12,00;18,00;24,00;0,00;24,00;6,00;
29/07/2025;s;;HEINEKEN LN 330ML;83;FG111289;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;5,76;21,53;7,00;11,52;14,00;0,00;14,00;2,48;22030000
28/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG111273;;Receitas financeiras: Venda;CIGARROS (TABACARIA);ARTUR HENRIQUE SILVA SOUZA;Hayslla Moreira Braga;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
28/07/2025;s;;COCA COLA LT 350ML;136;FG111272;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);ARTUR HENRIQUE SILVA SOUZA;Hayslla Moreira Braga;1,00;3,18;25,79;4,00;3,18;4,00;0,00;4,00;0,82;22021000
28/07/2025;s;;DOCE BEIJINHO COM COCO;227;FG111272;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);ARTUR HENRIQUE SILVA SOUZA;Hayslla Moreira Braga;1,00;1,40;78,57;2,50;1,40;2,50;0,00;2,50;1,10;
27/07/2025;s;;AGUA MINERAL DAFLORA S GAS 510ML;348;FG111266;;Receitas financeiras: Venda;ÁGUA (NÃO ALCÓOLICOS);ARTUR HENRIQUE SILVA SOUZA;Hayslla Moreira Braga;1,00;1,00;150,00;2,50;1,00;2,50;0,00;2,50;1,50;22011000
27/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG111251;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
27/07/2025;s;;PALHAS SILVA PCT C 10UN;717;FG111251;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,90;84,21;3,50;1,90;3,50;0,00;3,50;1,60;
27/07/2025;s;;HEINEKEN LN 330ML;83;FG111250;1177;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;5,76;21,53;7,00;11,52;14,00;0,00;14,00;2,48;22030000
27/07/2025;s;;CIGARRO SANMARINO VERMELHO;358;FG111249;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,00;37,50;5,50;4,00;5,50;0,00;5,50;1,50;
27/07/2025;s;;ANTARCTICA PILSEN LT 473ML;24;FG111248;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,56;75,78;4,50;2,56;4,50;0,00;4,50;1,94;22030000
27/07/2025;s;;SYN MORANGO ICE 300ML;202;FG111248;;Receitas financeiras: Venda;DRINK PRONTO (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,29;74,24;3,99;2,29;3,99;0,00;3,99;1,70;
27/07/2025;s;;COCA COLA PET 200ML;109;FG111246;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,51;98,68;3,00;1,51;3,00;0,00;3,00;1,49;22021000
27/07/2025;s;;CACHAÇA VILLA OURO AMBURANA PRATA 500ML;565;FG111246;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,00;62,50;6,50;4,00;6,50;0,00;6,50;2,50;
27/07/2025;s;;CIGARRO PALHEIRO CRISTAL;112;FG111245;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;13,50;25,93;17,00;13,50;17,00;0,00;17,00;3,50;
27/07/2025;s;;AMSTEL LAGER LT 473ML;118;FG111244;1176;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;5,00;4,25;29,18;5,49;21,25;27,45;0,00;27,45;6,20;22030000
27/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG111243;1175;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,38;47,63;4,99;3,38;4,99;0,00;4,99;1,61;22030000
27/07/2025;s;;ORIGINAL LT 473ML;330;FG111242;1174;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;4,00;4,72;20,55;5,69;18,88;22,76;0,00;22,76;3,88;22030000
27/07/2025;s;;FANDANGOS PRESUNTO 190G;767;FG111241;1173;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,31;61,01;14,99;9,31;14,99;0,00;14,99;5,68;19041000
27/07/2025;s;;CIGARRO SANMARINO AZUL;142;FG111240;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;4,00;37,50;5,50;8,00;11,00;0,00;11,00;3,00;
27/07/2025;s;;ANTARCTICA PILSEN LT 473ML;24;FG111239;1172;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;2,56;75,78;4,50;7,68;13,50;0,00;13,50;5,82;22030000
27/07/2025;s;;AMSTEL LAGER LT 473ML;118;FG111238;1171;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;4,25;29,18;5,49;12,75;16,47;0,00;16,47;3,72;22030000
27/07/2025;s;;COCA COLA PET 1L;845;FG111238;1171;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,65;41,59;8,00;5,65;8,00;0,00;8,00;2,35;22021000
27/07/2025;s;;WHISKEY JOHNNIE WALKER RED LABEL 1L;42;FG111237;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;81,90;34,19;109,90;81,90;109,90;3,13;106,77;24,87;22083020
27/07/2025;s;;GELO CUBO 4KG;84;FG111237;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,00;133,33;14,00;6,00;14,00;0,40;13,60;7,60;
27/07/2025;s;;RED BULL TRAD LT 473ML;481;FG111237;;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;5,00;11,14;43,54;15,99;55,70;79,95;2,28;77,67;21,97;22029900
27/07/2025;s;;FUSION PET 2L;372;FG111237;;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;7,61;57,56;11,99;15,22;23,98;0,68;23,30;8,08;22029900
27/07/2025;s;;TRIDENT MENTA;57;FG111237;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,83;63,93;3,00;1,83;3,00;0,09;2,91;1,08;21069050
27/07/2025;s;;GELO SABORIZADO COCO;292;FG111237;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,11;3,88;2,63;
27/07/2025;s;;HEINEKEN LN 330ML;83;FG111237;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,76;21,53;7,00;5,76;7,00;0,20;6,80;1,04;22030000
27/07/2025;s;;ANTARCTICA PILSEN LT 473ML;24;FG111236;1170;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;8,00;2,56;75,78;4,50;20,48;36,00;0,00;36,00;15,52;22030000
27/07/2025;s;;MORANGO DO AMOR;906;FG111235;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;9,00;33,33;12,00;27,00;36,00;0,00;36,00;9,00;
